split,folder,image,folder_frames_in_source
train,桃園_TLC00111 6-19_processed,frame_001271.png,1160
train,桃園_TLC00111 6-19_processed,frame_001276.png,1160
train,桃園_TLC00111 6-19_processed,frame_001281.png,1160
train,桃園_TLC00111 6-19_processed,frame_001286.png,1160
train,桃園_TLC00111 6-19_processed,frame_001291.png,1160
train,桃園_TLC00111 6-19_processed,frame_001296.png,1160
train,桃園_TLC00111 6-19_processed,frame_001300.png,1160
train,桃園_TLC00111 6-19_processed,frame_001305.png,1160
train,桃園_TLC00111 6-19_processed,frame_001310.png,1160
train,桃園_TLC00111 6-19_processed,frame_001315.png,1160
train,桃園_TLC00111 6-19_processed,frame_001320.png,1160
train,桃園_TLC00111 6-19_processed,frame_001325.png,1160
train,桃園_TLC00111 6-19_processed,frame_001330.png,1160
train,桃園_TLC00111 6-19_processed,frame_001335.png,1160
train,桃園_TLC00111 6-19_processed,frame_001340.png,1160
train,桃園_TLC00111 6-19_processed,frame_001345.png,1160
train,桃園_TLC00111 6-19_processed,frame_001350.png,1160
train,桃園_TLC00111 6-19_processed,frame_001354.png,1160
train,桃園_TLC00111 6-19_processed,frame_001359.png,1160
train,桃園_TLC00111 6-19_processed,frame_001364.png,1160
train,桃園_TLC00111 6-19_processed,frame_001369.png,1160
train,桃園_TLC00111 6-19_processed,frame_001374.png,1160
train,桃園_TLC00111 6-19_processed,frame_001379.png,1160
train,桃園_TLC00161 6-19_processed,frame_000000.png,712
train,桃園_TLC00161 6-19_processed,frame_000005.png,712
train,桃園_TLC00161 6-19_processed,frame_000010.png,712
train,桃園_TLC00161 6-19_processed,frame_000015.png,712
train,桃園_TLC00161 6-19_processed,frame_000020.png,712
train,桃園_TLC00161 6-19_processed,frame_000025.png,712
train,桃園_TLC00161 6-19_processed,frame_000030.png,712
train,桃園_TLC00161 6-19_processed,frame_000035.png,712
train,桃園_TLC00161 6-19_processed,frame_000040.png,712
train,桃園_TLC00161 6-19_processed,frame_000044.png,712
train,桃園_TLC00161 6-19_processed,frame_000049.png,712
train,桃園_TLC00161 6-19_processed,frame_000054.png,712
train,桃園_TLC00161 6-19_processed,frame_000059.png,712
train,桃園_TLC00161 6-19_processed,frame_000064.png,712
train,桃園_TLC00161 6-19_processed,frame_000069.png,712
train,桃園_TLC00161 6-19_processed,frame_000074.png,712
train,桃園_TLC00161 6-19_processed,frame_000079.png,712
train,桃園_TLC00161 6-19_processed,frame_000084.png,712
train,桃園_TLC00161 6-19_processed,frame_000089.png,712
train,桃園_TLC00161 6-19_processed,frame_000094.png,712
train,桃園_TLC00161 6-19_processed,frame_000099.png,712
train,桃園_TLC00161 6-19_processed,frame_000104.png,712
train,桃園_TLC00161 6-19_processed,frame_000109.png,712
train,桃園_TLC00161 6-19_processed,frame_000114.png,712
train,桃園_TLC00161 6-19_processed,frame_000118.png,712
train,桃園_TLC00161 6-19_processed,frame_000123.png,712
train,桃園_TLC00161 6-19_processed,frame_000128.png,712
train,桃園_TLC00161 6-19_processed,frame_000133.png,712
train,桃園_TLC00161 6-19_processed,frame_000138.png,712
train,桃園_TLC00161 6-19_processed,frame_000143.png,712
train,桃園_TLC00161 6-19_processed,frame_000148.png,712
train,桃園_TLC00161 6-19_processed,frame_000153.png,712
train,桃園_TLC00161 6-19_processed,frame_000158.png,712
train,桃園_TLC00161 6-19_processed,frame_000163.png,712
train,桃園_TLC00161 6-19_processed,frame_000168.png,712
train,桃園_TLC00161 6-19_processed,frame_000173.png,712
train,桃園_TLC00161 6-19_processed,frame_000178.png,712
train,桃園_TLC00161 6-19_processed,frame_000183.png,712
train,桃園_TLC00161 6-19_processed,frame_000188.png,712
train,桃園_TLC00161 6-19_processed,frame_000193.png,712
train,桃園_TLC00161 6-19_processed,frame_000198.png,712
train,桃園_TLC00161 6-19_processed,frame_000202.png,712
train,桃園_TLC00161 6-19_processed,frame_000207.png,712
train,桃園_TLC00161 6-19_processed,frame_000212.png,712
train,桃園_TLC00161 6-19_processed,frame_000217.png,712
train,桃園_TLC00161 6-19_processed,frame_000222.png,712
train,桃園_TLC00161 6-19_processed,frame_000227.png,712
train,桃園_TLC00161 6-19_processed,frame_000232.png,712
train,桃園_TLC00161 6-19_processed,frame_000237.png,712
train,桃園_TLC00161 6-19_processed,frame_000242.png,712
train,桃園_TLC00161 6-19_processed,frame_000247.png,712
train,桃園_TLC00161 6-19_processed,frame_000252.png,712
train,桃園_TLC00161 6-19_processed,frame_000257.png,712
train,桃園_TLC00161 6-19_processed,frame_000262.png,712
train,桃園_TLC00161 6-19_processed,frame_000267.png,712
train,桃園_TLC00161 6-19_processed,frame_000272.png,712
train,桃園_TLC00161 6-19_processed,frame_000276.png,712
train,桃園_TLC00161 6-19_processed,frame_000281.png,712
train,桃園_TLC00161 6-19_processed,frame_000286.png,712
train,桃園_TLC00161 6-19_processed,frame_000291.png,712
train,桃園_TLC00161 6-19_processed,frame_000296.png,712
train,桃園_TLC00161 6-19_processed,frame_000301.png,712
train,桃園_TLC00161 6-19_processed,frame_000306.png,712
train,桃園_TLC00161 6-19_processed,frame_000311.png,712
train,桃園_TLC00161 6-19_processed,frame_000316.png,712
train,桃園_TLC00161 6-19_processed,frame_000321.png,712
train,桃園_TLC00161 6-19_processed,frame_000326.png,712
train,桃園_TLC00161 6-19_processed,frame_000331.png,712
train,桃園_TLC00161 6-19_processed,frame_000336.png,712
train,桃園_TLC00161 6-19_processed,frame_000341.png,712
train,桃園_TLC00161 6-19_processed,frame_000346.png,712
train,桃園_TLC00161 6-19_processed,frame_000351.png,712
train,桃園_TLC00161 6-19_processed,frame_000356.png,712
train,桃園_TLC00161 6-19_processed,frame_000360.png,712
train,桃園_TLC00161 6-19_processed,frame_000365.png,712
train,桃園_TLC00161 6-19_processed,frame_000370.png,712
train,桃園_TLC00161 6-19_processed,frame_000375.png,712
train,桃園_TLC00161 6-19_processed,frame_000380.png,712
train,桃園_TLC00161 6-19_processed,frame_000385.png,712
train,桃園_TLC00161 6-19_processed,frame_000390.png,712
train,桃園_TLC00161 6-19_processed,frame_000395.png,712
train,桃園_TLC00161 6-19_processed,frame_000400.png,712
train,桃園_TLC00161 6-19_processed,frame_000405.png,712
train,桃園_TLC00161 6-19_processed,frame_000410.png,712
train,桃園_TLC00161 6-19_processed,frame_000415.png,712
train,桃園_TLC00161 6-19_processed,frame_000420.png,712
train,桃園_TLC00161 6-19_processed,frame_000425.png,712
train,桃園_TLC00161 6-19_processed,frame_000430.png,712
train,桃園_TLC00161 6-19_processed,frame_000434.png,712
train,桃園_TLC00161 6-19_processed,frame_000439.png,712
train,桃園_TLC00161 6-19_processed,frame_000444.png,712
train,桃園_TLC00161 6-19_processed,frame_000449.png,712
train,桃園_TLC00161 6-19_processed,frame_000454.png,712
train,桃園_TLC00161 6-19_processed,frame_000459.png,712
train,桃園_TLC00161 6-19_processed,frame_000464.png,712
train,桃園_TLC00161 6-19_processed,frame_000469.png,712
train,桃園_TLC00161 6-19_processed,frame_000474.png,712
train,桃園_TLC00161 6-19_processed,frame_000479.png,712
train,桃園_TLC00161 6-19_processed,frame_000484.png,712
train,桃園_TLC00161 6-19_processed,frame_000489.png,712
train,桃園_TLC00161 6-19_processed,frame_000494.png,712
train,桃園_TLC00161 6-19_processed,frame_000499.png,712
train,桃園_TLC00161 6-19_processed,frame_000504.png,712
train,桃園_TLC00161 6-19_processed,frame_000509.png,712
train,桃園_TLC00161 6-19_processed,frame_000514.png,712
train,桃園_TLC00161 6-19_processed,frame_000518.png,712
train,桃園_TLC00161 6-19_processed,frame_000523.png,712
train,桃園_TLC00161 6-19_processed,frame_000528.png,712
train,桃園_TLC00161 6-19_processed,frame_000533.png,712
train,桃園_TLC00161 6-19_processed,frame_000538.png,712
train,桃園_TLC00161 6-19_processed,frame_000543.png,712
train,桃園_TLC00161 6-19_processed,frame_000548.png,712
train,桃園_TLC00161 6-19_processed,frame_000553.png,712
train,桃園_TLC00161 6-19_processed,frame_000558.png,712
train,桃園_TLC00161 6-19_processed,frame_000563.png,712
train,桃園_TLC00161 6-19_processed,frame_000568.png,712
train,桃園_TLC00161 6-19_processed,frame_000573.png,712
train,桃園_TLC00161 6-19_processed,frame_000578.png,712
train,桃園_TLC00161 6-19_processed,frame_000583.png,712
train,桃園_TLC00161 6-19_processed,frame_000588.png,712
train,桃園_TLC00161 6-19_processed,frame_000592.png,712
train,桃園_TLC00161 6-19_processed,frame_000597.png,712
train,桃園_TLC00161 6-19_processed,frame_000602.png,712
train,桃園_TLC00161 6-19_processed,frame_000607.png,712
train,桃園_TLC00161 6-19_processed,frame_000612.png,712
train,桃園_TLC00161 6-19_processed,frame_000617.png,712
train,桃園_TLC00161 6-19_processed,frame_000622.png,712
train,桃園_TLC00161 6-19_processed,frame_000627.png,712
train,桃園_TLC00161 6-19_processed,frame_000632.png,712
train,桃園_TLC00161 6-19_processed,frame_000637.png,712
train,桃園_TLC00161 6-19_processed,frame_000642.png,712
train,桃園_TLC00161 6-19_processed,frame_000647.png,712
train,桃園_TLC00161 6-19_processed,frame_000652.png,712
train,桃園_TLC00161 6-19_processed,frame_000657.png,712
train,桃園_TLC00161 6-19_processed,frame_000662.png,712
train,桃園_TLC00161 6-19_processed,frame_000667.png,712
train,桃園_TLC00161 6-19_processed,frame_000672.png,712
train,桃園_TLC00161 6-19_processed,frame_000676.png,712
train,桃園_TLC00161 6-19_processed,frame_000681.png,712
train,桃園_TLC00161 6-19_processed,frame_000686.png,712
train,桃園_TLC00161 6-19_processed,frame_000691.png,712
train,桃園_TLC00161 6-19_processed,frame_000696.png,712
train,桃園_TLC00161 6-19_processed,frame_000702.png,712
train,桃園_TLC00161 6-19_processed,frame_000707.png,712
train,桃園_TLC00161 6-19_processed,frame_000712.png,712
train,桃園影片_2025_11月17日_1280x720,frame_000000.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000005.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000010.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000015.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000020.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000025.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000030.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000035.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000040.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000045.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000050.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000055.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000060.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000064.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000069.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000074.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000079.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000084.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000089.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000094.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000099.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000104.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000109.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000114.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000119.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000124.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000129.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000134.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000139.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000144.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000149.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000154.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000159.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000164.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000170.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000175.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000180.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000184.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000189.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000194.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000199.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000204.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000209.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000214.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000219.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000224.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000229.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000234.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000239.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000244.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000249.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000254.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000259.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000264.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000269.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000274.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000279.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000284.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000289.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000356.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000361.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000366.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000370.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000375.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000380.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000385.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000390.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000395.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000400.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000405.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000410.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000415.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000420.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000425.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000544.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000549.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000554.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000559.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000564.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000569.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000574.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000579.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000584.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000589.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000594.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000599.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000603.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000608.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000613.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000618.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000623.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000628.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000633.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000638.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000643.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000648.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000653.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000658.png,487
train,桃園影片_2025_11月17日_1280x720,frame_000682.png,487
validation,20250511_642991,frame_000104.png,5
validation,20250511_642991,frame_000106.png,5
validation,20250511_642991,frame_000108.png,5
validation,BUQ6900,frame_000268.png,226
validation,BUQ6900,frame_000273.png,226
validation,BUQ6900,frame_000278.png,226
validation,BUQ6900,frame_000283.png,226
validation,BUQ6900,frame_000288.png,226
validation,BUQ6900,frame_000293.png,226
validation,BUQ6900,frame_000298.png,226
validation,BUQ6900,frame_000303.png,226
validation,BUQ6900,frame_000308.png,226
validation,BUQ6900,frame_000313.png,226
validation,BUQ6900,frame_000318.png,226
validation,BUQ6900,frame_000323.png,226
validation,BUQ6900,frame_000328.png,226
validation,BUQ6900,frame_000333.png,226
validation,BUQ6900,frame_000338.png,226
validation,BUQ6900,frame_000343.png,226
validation,BUQ6900,frame_000348.png,226
validation,BUQ6900,frame_000353.png,226
validation,BUQ6900,frame_000358.png,226
validation,BUQ6900,frame_000363.png,226
validation,BUQ6900,frame_000368.png,226
validation,BUQ6900,frame_000373.png,226
validation,BUQ6900,frame_000378.png,226
validation,BUQ6900,frame_000383.png,226
validation,BUQ6900,frame_000388.png,226
validation,BUQ6900,frame_000393.png,226
validation,BUQ6900,frame_000398.png,226
validation,BUQ6900,frame_000403.png,226
validation,BUQ6900,frame_000408.png,226
validation,BUQ6900,frame_000413.png,226
validation,BUQ6900,frame_000418.png,226
validation,BUQ6900,frame_000423.png,226
validation,BUQ6900,frame_000428.png,226
validation,BUQ6900,frame_000433.png,226
validation,BUQ6900,frame_000438.png,226
validation,BUQ6900,frame_000443.png,226
validation,BUQ6900,frame_000448.png,226
validation,BUQ6900,frame_000453.png,226
validation,BUQ6900,frame_000458.png,226
validation,BUQ6900,frame_000463.png,226
validation,BUQ6900,frame_000468.png,226
validation,BUQ6900,frame_000473.png,226
validation,BUQ6900,frame_000478.png,226
validation,BUQ6900,frame_000483.png,226
validation,BUQ6900,frame_000488.png,226
validation,BUQ6900,frame_000493.png,226
validation,KLR-6820,frame_000045.png,7
validation,KLR-6820,frame_000048.png,7
validation,KLR-6820,frame_000051.png,7
validation,ch026_20250720105438-塑膠袋,frame_000199.png,89
validation,ch026_20250720105438-塑膠袋,frame_000204.png,89
validation,ch026_20250720105438-塑膠袋,frame_000209.png,89
validation,ch026_20250720105438-塑膠袋,frame_000215.png,89
validation,ch026_20250720105438-塑膠袋,frame_000220.png,89
validation,ch026_20250720105438-塑膠袋,frame_000225.png,89
validation,ch026_20250720105438-塑膠袋,frame_000230.png,89
validation,ch026_20250720105438-塑膠袋,frame_000235.png,89
validation,ch026_20250720105438-塑膠袋,frame_000240.png,89
validation,ch026_20250720105438-塑膠袋,frame_000246.png,89
validation,ch026_20250720105438-塑膠袋,frame_000251.png,89
validation,ch026_20250720105438-塑膠袋,frame_000256.png,89
validation,ch026_20250720105438-塑膠袋,frame_000261.png,89
validation,ch026_20250720105438-塑膠袋,frame_000266.png,89
validation,ch026_20250720105438-塑膠袋,frame_000271.png,89
validation,ch026_20250720105438-塑膠袋,frame_000277.png,89
validation,ch026_20250720105438-塑膠袋,frame_000282.png,89
validation,ch026_20250720105438-塑膠袋,frame_000287.png,89
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001056.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001061.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001066.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001071.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001076.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001081.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001085.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001090.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001095.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001100.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001105.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001110.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001115.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001120.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001125.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001130.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001135.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001139.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001144.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001149.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001154.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001159.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001164.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001169.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001174.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001179.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001184.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001189.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001194.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001198.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001203.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001208.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001213.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001218.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001223.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001228.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001233.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001238.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001243.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001248.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001252.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001257.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001262.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001267.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001272.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001277.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001282.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001287.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001292.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001297.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001302.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001306.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001311.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001316.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001321.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001326.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001331.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001336.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001341.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001346.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001351.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001356.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001360.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001365.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001370.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001375.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001380.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001385.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001390.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001395.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001400.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001405.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001410.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001415.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001419.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001424.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001429.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001434.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001439.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001444.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001449.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001454.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001459.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001464.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001469.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001473.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001478.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001483.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001488.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001493.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001498.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001503.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001508.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001513.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001518.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001523.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001527.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_001532.png,1656
